job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips,source,company,salary_min,salary_max,country_code
,,Data Modeller & Analyst,"Position Data Modeller and Analyst Required Capabilities and Skills Required Capabilities • Data Modelling o Conceptual, logical (Entity Relationship) and physical data modelling. o Data models review with both IT and business audiences, communicating how the model meets requirements of both existing projects and the overall information architecture and strategy and any relevant deficiencies and gaps. o UML modelling using all of the following: ▪ Class diagrams ▪ Activity diagrams ▪ Sequence di…",,,"Denistone West, Ryde Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,XPT Software Australia Pty Ltd,,,au
,,Senior Data Analyst (Affirmative measure - disability employment),"This vacancy is an Affirmative Measure and is only open to people with disability. This measure is designed to address the under-representation of people with disability in the Australian Public Service. We are seeking highly motivated and innovative Data Analysts to join our Compliance Engagement Group, Frontline Operations and Smarter Data Program business areas. As a Data Analyst, you will use your expertise in data analysis, modelling techniques, and business knowledge to address business p…",,,"Adelaide CBD, Adelaide",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Australian Taxation Office,,,au
,,SAP Inventory/Supply Chain Master Data Analyst,"SAP Inventory/Supply Chain Master Data Analyst  Newcastle, NSW  Initial 3-Month Contract  Daily Rate Contract An opportunity is available for an experienced SAP Inventory Analyst/Supply Chain Master Data Analyst to join a Newcastle-based operation supporting critical inventory, purchasing and master data activities. This role will suit a hands-on professional with a blend of SAP Supply Chain, Inventory Management, Master Data and Data Analytics expertise . We are open to candidates currently wo…",,,"Newcastle Area, Newcastle Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Speller International,650.0,800.0,au
,,SAP INVENTORY/SUPPLY CHAIN MASTER DATA ANALYST,"SAP Inventory/Supply Chain Master Data Analyst  Newcastle, NSW  Initial 3-Month Contract  Daily Rate Contract An opportunity is available for an experienced SAP Inventory Analyst/Supply Chain Master Data Analyst to join a Newcastle-based operation supporting critical inventory, purchasing and master data activities. This role will suit a hands-on professional with a blend of SAP Supply Chain, Inventory Management, Master Data and Data Analytics expertise . We are open to candidates currently wo…",,,"Newcastle Region, New South Wales",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Speller International,,,au
,,Online Data Analyst - English (AU) | Fully Remote,"Job descriptionAre you a detail-oriented individual with a passion for research and a good understanding of national and local geography? This freelance opportunity allows you to work at your own pace and from the comfort of your own home. A Day in the Life of an Online Data Analyst:In this role, you will be working on a project aimed at enhancing the content and quality of digital maps that are used by millions of people worldwideCompleting research and evaluation tasks in a web-based environm…",,,"Mangerton, Wollongong Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,TELUS Digital AI Data Solutions,,,au
,,Data Analyst - 12 Month Max Term Contract,"ASX: Powering Australia's financial markets Why join the ASX? When you join ASX, you’re joining a company with a strong purpose – to power a stronger economic future by enabling a fair and dynamic marketplace for all. In your new role, you’ll be part of a leading global securities exchange with a strong brand. We are known for being a trusted market operator and an exciting data hub. Want to know why we are a great place to work, click on the link to learn more. www.asx.com.au/about/careers/a-g…",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,ASX,,,au
,,Data Migration Analyst,"Data Migration Analyst | Data Services Group | Melbourne, Australia | Hybrid RLDatix (RLD) is on a mission to help raise the standard of care…everywhere. Trusted by over 10,000 healthcare organizations around the world, our solutions help improve health and care. Our applications ensure that patients receive the best and safest care while supporting the providers who deliver it. Joining TeamRLD means being part of a global effort of over 2,000 team members in making a difference in healthcare…e…",,,"Middle Park, Port Phillip",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Galen,,,au
,,Data Migration Analyst,"Data Migration Analyst | Data Services Group | Melbourne, Australia | Hybrid RLDatix (RLD) is on a mission to help raise the standard of care…everywhere. Trusted by over 10,000 healthcare organizations around the world, our solutions help improve health and care. Our applications ensure that patients receive the best and safest care while supporting the providers who deliver it. Joining TeamRLD means being part of a global effort of over 2,000 team members in making a difference in healthcare…e…",,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,RLDatix,,,au
,,Data & Reporting Analyst,"Gold Coast / Kingscliff based role. 3/2 hybrid environment About Our Client A public sector organisation based in Kingscliff, dedicated to serving the community through data-driven initiatives. Job Description Key Responsibilities* Design, build and maintain Power BI dashboards and reports. * Develop complex SQL queries and work with SQL Server databases. * Use SQL Server Management Studio (SSMS) to interrogate, validate and manage data. * Create and optimise Power Query data models and transfo…",,,"South Yarra, Stonnington Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Michael Page,155988.0,176786.0,au
,,Data & Reporting Analyst,"Job Title: Data & Reporting Analyst Location: Sydney Duration: 6 Months Contract Job Description: We are looking for a skilled Data & Reporting Analyst to join our team on a 6-month contract in Sydney. This role will focus on driving insights and optimization through advanced analytics and effective stakeholder engagement. The ideal candidate will have experience across data visualization tools, cloud platforms, and financial analysis. Key Responsibilities: Analyze cloud usage and cost data to …",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Tech Aalto,,,au
,,Data test analyst,"Data Test Analyst Location - Melbourne / Hybrid Rate - $800 - $900 p.d. Duration - 3 month contract  extensions A major Australian brand is rebuilding the data layer behind its platform and needs a tester who treats it as engineering work, not a box tick. You'll validate transformations across the warehouse, extend a live dbt test suite, and raise issues straight against the PR. The role Reconciliation SQL across warehouse layers Build and extend dbt tests, including custom tests Review PRs and…",,,"Victoria, Australia",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Professional Recruitment Australia,,,au
,,Data Business Analyst,"Data Business Analyst Your new company An exciting opportunity is available for a Business Analyst with a strong data and business intelligence background to join a large-scale transformation program. Working within a collaborative Agile environment, you will play a key role in bridging the gap between business stakeholders and technical delivery teams, ensuring data-driven solutions deliver meaningful business outcomes. This role is ideal for a Business Analyst who can comfortably operate acro…",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,HAYS,,,au
,,Data Business Analyst,"Data Business Analyst Your new company An exciting opportunity is available for a Business Analyst with a strong data and business intelligence background to join a large-scale transformation program. Working within a collaborative Agile environment, you will play a key role in bridging the gap between business stakeholders and technical delivery teams, ensuring data-driven solutions deliver meaningful business outcomes. This role is ideal for a Business Analyst who can comfortably operate acro…",,,"Sydney CBD, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,HAYS,,,au
,,Data Science Analyst,"You’re only human. It’s a strange thing to say, because us humans are capable of incredible things. And at Medibank, we know our greatest potential lies in the people who work with us. We strive to make real, fundamental change, driven by a simple purpose: to create the best health and wellbeing for all of Australia. At Medibank, we're committed to creating better health outcomes for our customers and communities. We're looking for a curious and commercially minded Data Science Analyst to join …",,,"West Melbourne, Melbourne",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Medibank,,,au
,,Data Insights Analyst,"Full Time, Permanent Opportunity Location: Sydney, NSW, with Work from Home Options! Salary of $112,692  Super  NFP Salary Packaging Benefits Make a meaningful difference to the lives of Australians in need Life at Mission Australia When you join the team at Mission Australia, you become part of a community who are determined to end homelessness and ensure people in need can thrive. United by our Christian purpose and values, we advocate for a fairer Australia, to meet the growing needs of peop…",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Mission Australia,,,au
,,Data Insights Analyst,"Full Time, Permanent Opportunity Location: Sydney, NSW, with Work from Home Options! Salary of $112,692  Super  NFP Salary Packaging Benefits Make a meaningful difference to the lives of Australians in need Life at Mission Australia When you join the team at Mission Australia, you become part of a community who are determined to end homelessness and ensure people in need can thrive. United by our Christian purpose and values, we advocate for a fairer Australia, to meet the growing needs of peop…",,,"The Rocks, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,MA MISSION AUSTRALIA,,,au
,,Data Scientist Analyst,"Description What you'll do Develop pricing recommendations and proposals that support portfolio performance and business objectives. Apply machine learning and advanced analytical techniques to improve pricing outcomes. Analyse customer, market and competitor data to provide actionable insights. Monitor portfolio and model performance. Partner with stakeholders to communicate insights. Contribute to data transformation initiatives. What you'll bring Experience with Python or R and SQL. Strong a…",,,"East Brisbane, Brisbane",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Suncorp Bank,,,au
,,Finance Data Analyst-ERP Project-6 Month FTC,"Location: Western Sydney Salary Package: $130k - $135k  Super Role Highlights: This is an exceptional opportunity to join a high-performing finance team delivering one of the organisation's most significant transformation initiatives. Working on a major SAP S/4HANA implementation, you will play a pivotal role in ensuring finance data is cleansed, validated and migration-ready ahead of critical project milestones. Working alongside experienced finance, technology and project professionals, you w…",,,"Sydney Olympic Park, Auburn Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Reo Group,130.0,135.0,au
,,Data Analyst - APS 5 (Affirmative measure - disability employment),"$93,676 - $99,307  15.4% super Various locations in ACT, NSW, QLD, SA, VIC & WA Ongoing/non-ongoing opportunities with flexible working arrangements We are seeking highly motivated and innovative Data Analysts to join our Compliance Engagement Group, Frontline Operations and Smarter Data Program business areas. As a Data Analyst , you will use your experience and understanding of data analysis, modelling techniques, and business knowledge to address business problems and support data driven dec…",,,"Barton, South Canberra",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Australian Taxation Office,,,au
,,Data Analyst - EL 1 (Affirmative measure – disability employment),"$129,551 - $141,239  15.4% super Various locations in ACT, NSW, QLD, SA, VIC & WA Ongoing/non-ongoing opportunities with flexible working arrangements We are seeking highly motivated and innovative Data Analysts to join our Compliance Engagement Group, Frontline Operations and Smarter Data Program business areas. As a Data Analyst , you will use your expertise in data analysis, modelling techniques, and business knowledge to address business problems and support data driven decision making. You…",,,"Barton, South Canberra",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Australian Taxation Office,,,au
,,Data Analyst (Power BI) - 3/4 month contract,"05th August, 2026 Parramatta location (2 days in office per week) 3/4 month contract - possible extension NSW Government Power BI experience required This is an excellent opportunity to work within a modern cloud-based data environment, leveraging Power BI to deliver insights that support operational and strategic decision-making across a high-profile government organisation. The broader technology ecosystem includes Azure, Databricks and Snowflake, providing exposure to a mature and evolving d…",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Genesis,,,au
,,Data Scientist/Data Analyst – Customer retention Full-time,"Company Description Shape the future of insurance with innovative ideas and technologies that improve the lives of millions of Australians Take advantage of well-being initiatives designed to support your mental and physical health, ensuring a balanced lifestyle Enjoy work-life balance with flexible working options, and well-being initiatives that prioritise your health Reimagine Your Career with TAL For over 150 years, we've never stopped finding better ways to protect Australians. As one of t…",,,"The Rocks, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Tal Services Limited,,,au
,,APS5 Data Analyst (Demography and Life Expectancy) – Identified Position,"The First Nations Health and Welfare Group provides leadership, both internally and externally to the AIHW, as well as analysis and reporting of information and statistics about the health and welfare of Aboriginal and Torres Strait Islander people. The Regional Insights Unit is responsible for a range of data projects about Aboriginal and Torres Strait Islander people and communities. The work in the unit includes ongoing updates and enhancements to the Regional Insights for Indigenous Communi…",,,"Barton, South Canberra",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Australian Institute of Health and Welfare,,,au
,,Data Migration Analyst - NetSuite,"Data Analyst required to migrate data from source systems to NetSuite ERP platform for a leading manufacturing business. Responsibilities: leading migration of data to NetSuite managing data governance and integrity developing and maintaining a data dictionary Requirements: strong background working across NetSuite platform good knowledge of ETL tools previous experience working on data migration projects strong SQL and Excel skills If you have strong NetSuite expertise, click on the 'Apply' bu…",,,"Melbourne, Melbourne Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,FourQuarters,182000.0,182000.0,au
,,Junior Data Governance Analyst,"Looking to build a career in Data Governance? We're partnering with a well-established organisation investing heavily in its enterprise data capability. This is an excellent opportunity for a Data Steward, Junior Data Analyst or Data Management professional to develop your skills across data governance, metadata, data quality and modern data platforms while working alongside experienced governance leaders. You'll play a key role in improving the quality, accessibility and trust of enterprise da…",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,TheDriveGroup,100000.0,110000.0,au
,,Senior Data Analyst HYBRID — PERMANENT - FULL TIMESYDNEY / BRISBANE / MELBOURNE,"HomeMade, Mable, Leap in! and Mable Direct are entities under the Attain Healthtech Group of companies. While our companies are diverse, three similarities bind us: 1. We exist to create lasting, positive change across the entire care and support sector - impacting more lives, elevating standards and shaping the future of care 2. We believe in technology as an enabler 3. We’re driven by helping customers attain better outcomes This position is part of the Mable team. About Mable Mable is one of…",,,"The Rocks, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Mable,,,au
,,Senior Data Analyst HYBRID — PERMANENT - FULL TIMESYDNEY / BRISBANE / MELBOURNE,"HomeMade, Mable, Leap in! and Mable Direct are entities under the Attain Healthtech Group of companies. While our companies are diverse, three similarities bind us: 1. We exist to create lasting, positive change across the entire care and support sector - impacting more lives, elevating standards and shaping the future of care 2. We believe in technology as an enabler 3. We’re driven by helping customers attain better outcomes This position is part of the Mable team. About Mable Mable is one of…",,,"Brisbane CBD, Brisbane",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Mable,,,au
,,Senior Data Analyst HYBRID — PERMANENT - FULL TIMESYDNEY / BRISBANE / MELBOURNE,"HomeMade, Mable, Leap in! and Mable Direct are entities under the Attain Healthtech Group of companies. While our companies are diverse, three similarities bind us: 1. We exist to create lasting, positive change across the entire care and support sector - impacting more lives, elevating standards and shaping the future of care 2. We believe in technology as an enabler 3. We’re driven by helping customers attain better outcomes This position is part of the Mable team. About Mable Mable is one of…",,,"South Yarra, Stonnington Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Mable,,,au
,,Data Migration Analyst - NetSuite,IT & Telecomms IT - Other Melbourne Contract or Temp IMMEDIATE START with potential for extension Very flexible working arrangements Must have deep experience working with NetSuite platform Data Analyst required to migrate data from source systems to NetSuite ERP platform for a leading manufacturing business. Responsibilities: leading migration of data to NetSuite managing data governance and integrity developing and maintaining a data dictionary Requirements: strong background working across N…,,,"South Yarra, Stonnington Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,FourQuarters Recruitment,,,au
,,People Data & Insights Analyst,"Turn people data into insights that drive better decisions Australian Venue Co. is looking for a People Data & Insights Analyst to help build the next generation of workforce analytics across our business. With a diverse portfolio of pubs, bars and event spaces across metropolitan, suburban and regional Australia, our workforce is large, varied and fast-moving. This role will help us better understand that workforce — turning complex people data into clear, trusted insights that enable our Peop…",,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Australian Venue,,,au
,,People Data & Insights Analyst,"Turn people data into insights that drive better decisions Australian Venue Co. is looking for a People Data & Insights Analyst to help build the next generation of workforce analytics across our business. With a diverse portfolio of pubs, bars and event spaces across metropolitan, suburban and regional Australia, our workforce is large, varied and fast-moving. This role will help us better understand that workforce — turning complex people data into clear, trusted insights that enable our Peop…",,,"Victoria, Australia",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Open Door Pub Co. Pty LTD,,,au
,,Senior Data Governance Analyst,"Senior Data Governance Analyst Your new company Join a large and complex organisation undergoing a significant enterprise-wide data transformation. This organisation is investing in strengthening its data governance, data management, and enterprise data capabilities to support improved decision-making and long-term business outcomes. Your new role As a Senior Data Governance Implementation Analyst, you will play a key role in implementing and embedding a Data Governance Framework across the org…",,,"Sydney CBD, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,HAYS,,,au
,,Software & Data Test Analyst,"We are looking for a Software & Data Test Analyst to join our Product & Delivery team at Z Software. This is a permanent full-time opportunity based in our Sydney (Surry Hills) office. This role is well suited to someone early in their software testing or data career who has strong attention to detail, enjoys solving problems and is keen to develop their skills in healthcare technology. Role Purpose As the Software & Data Test Analyst, you play a key role in supporting the quality and reliabili…",,,"Surry Hills, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Medem Group,,,au
,,Technology - Data Integration Analyst,"ABOUT THE ROLEThe primary purpose of the Data Integration Analyst role is to support the development, maintenance and continuous improvement of the organisation's Microsoft Fabric data platform and enterprise data integrations. Working as part of the Applications & AV team, you will build and support data pipelines, maintain the organisation's Lakehouse environment, and integrate data from a range of business systems to enable reporting, analytics and business insights. You will also contribute…",,,"Moore Park, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Venues NSW,,,au
,,Market Data Quality Analyst,"At IMC, data is pivotal in shaping trading decisions across a wide range of financial products. Better data means better decision making for both the research and trading teams. We’re on a mission to ensure that we have access to quality data to enhance our ability to rapidly adapt and innovate. This role is ideal for someone passionate about financial data, quantitative research, and market analysis. As a Market Data Quality Analyst, you’ll own a variety of reference data, corporate actions da…",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,IMC,,,au
,,Aviation Data & Research Analyst,"It's fun to work in a company where people truly BELIEVE in what they're doing! Perth Airport is Australia’s Western Hub connecting the people, businesses and communities of Western Australia with the rest of Australia and the world. Operating 24 hours a day, seven days a week throughout the year, Perth Airport plays a significant role in providing economic, social and cultural benefits to West Australians We are delivering a $5 billion infrastructure program to transform the airport, including…",,,"Perth, Perth Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Perth Airport Pty,,,au
,,Aviation Data & Research Analyst,"Perth Airport is Australia's Western Hub connecting the people, businesses and communities of Western Australia with the rest of Australia and the world. Operating 24 hours a day, seven days a week throughout the year, Perth Airport plays a significant role in providing economic, social and cultural benefits to West Australians We are delivering a $5 billion infrastructure program to transform the airport, including new and expanded terminals, a parallel runway, multi-storey car parks and our f…",,,"Perth CBD, Perth",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Perth Airport,,,au
,,ERP Data & Reporting Analyst,"Build Your Career with a Trusted Australian, Family-Owned Company Since 1960, David Moss Group has been one of Australia’s leading manufacturers of HDPE and PVC piping solutions for the mining, civil, agricultural and infrastructure sectors. As a third-generation family business, we take pride in offering long-term, stable employment and a workplace where people genuinely look out for each other. We are currently seeking an ERP Data & Reporting Analyst to join our team in Perth. This is a hands…",,,"Heathridge, Joondalup Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,David Moss Corporation,,,au
,,Senior Data Governance Analyst,"Senior Data Governance AnalystYour new company Join a large and complex organisation undergoing a significant enterprise-wide data transformation. This organisation is investing in strengthening its data governance, data management, and enterprise data capabilities to support improved decision-making and long-term business outcomes. Your new role As a Senior Data Governance Implementation Analyst, you will play a key role in implementing and embedding a Data Governance Framework across the orga…",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,HAYS,,,au
,,Commercial Data & Analytics Analyst,"Build your career where data, analytics and AI drive commercial decisions. At Australian Tyre Traders (ATT), we’re building a business where better decisions create better outcomes. That means growing the right customers, backing the right products and using technology to scale without increasing complexity. Data, analytics and AI are becoming fundamental to how we operate, helping us make faster decisions, improve productivity and create a stronger commercial advantage. We’re looking for a Com…",,,"Dennington, Warrnambool",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Australian Tyre Traders,,,au
,,Senior Data Governance Analyst,"Who we are ? At Torrens University Australia, making a difference is in our DNA. As a Certified B Corporation, we belong to a global community of future-focused companies using business as a force for good. We believe in the transformative power of education to change lives, families, communities – and the world. That’s why we’re on a mission to increase access to higher education, so learners from all walks of life can chase their dreams. Just like our students, our employees are a diverse gro…",,,"Surry Hills, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Torrens University Australia,,,au
,,Senior Data & Enablement Analyst,"Pivotal role in our Workplace Transformation AgendaLocation AgnosticEmployer Super, Mastertrust The opportunity to join our team Reporting to the Senior Manager Employer Super, you will be responsible for supporting the delivery of a data-driven, scalable and digital-first enablement model for the Employer Super function by providing high-quality reporting, actionable insights, and effective CRM governance. The role enables Account Directors and Account Managers to focus on strategic client eng…",,,"North Hobart, Hobart",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Insignia Financial,,,au
,,Data & Reporting Analyst (Power BI),"Job Description Are you a Power BI specialist who enjoys turning complex data into meaningful business insights? Junior Adventures Group (JAG) is seeking a proactive and commercially minded Data & Reporting Analyst (Power BI) to join our growing IT team. This is an exciting opportunity to work with stakeholders across New Zealand, the UK, Ireland, and occasionally Australia, delivering useful reports and dashboards that support strategic decision-making across the business. You'll analyse compl…",,,"Melbourne, Melbourne Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Junior Adventures Group,,,au
,,Data Governance Analyst | Senior Associate,"Line of Service Internal Firm Services Industry/Sector Not Applicable Specialism ITIL Governance & Management Management Level Senior Associate Job Description & Summary At PwC Australia, we recognise the power of transformation and the potential of human-centred innovation. The Data Governance Analyst will support the Data Governance Manager by executing and monitoring data governance initiatives and ensuring precise data management across the company. This role will involve establishing and r…",,,"Adelaide, Adelaide Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,PricewaterhouseCoopers,,,au
,,Senior Spatial & Data Intelligence Analyst,"Ongoing Full Time, 35 hours per week Location: Willing to consider candidates across all NSW locations. Preference will be given to candidates based regionally, with a focus on Orange, Queanbeyan, Armidale, Dubbo and Coffs Harbour Clerk Grade 9/10 – salary from $129,464 to $142,665 per annum (FTE) plus super and leave loading About the Role: The Senior Spatial and Data Intelligence Analyst delivers high‑quality data analytics, spatial intelligence and visualisation to support improved service d…",,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,NSW Government,,,au
,,Senior FP&A Data & Modelling Analyst,"ASX: Powering Australia's financial markets Why join the ASX? When you join ASX, you’re joining a company with a strong purpose – to power a stronger economic future by enabling a fair and dynamic marketplace for all. In your new role, you’ll be part of a leading global securities exchange with a strong brand. We are known for being a trusted market operator and an exciting data hub. Want to know why we are a great place to work, click on the link to learn more. www.asx.com.au/about/careers/a-g…",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,ASX,,,au
,,"Analyst, Data Science","Description At Suncorp, we’re passionate about using data, advanced analytics, and innovation to make better decisions for our customers and our business. We’re looking for a technically minded and curious Analyst, Data Science to join our Pricing & Analytics team. Someone who enjoys solving complex problems, has a passion for coding and automation, and can turn data and modelling into practical insights that support better pricing decisions. As an Analyst, Data Science, you’ll play a key role …",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Suncorp Bank,,,au
,,Data and Reporting Analyst,"SCF is looking for a Data & Reporting Analyst to join our growing Commercial Finance team in Adelaide. This isn't a role where you'll simply pull reports, update spreadsheets and send numbers into the void. We're restructuring our Commercial Finance function to become a stronger commercial partner to the business - using data, insights and analysis to help shape better decisions. With new shareholder support behind us and an exciting growth agenda ahead, this is a great opportunity to join an e…",,,"Adelaide CBD, Adelaide",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,SCF Group,,,au
,,Data and Insights Analyst,"Data and Insights Analyst Employment Type: Full-time, 2 Year Fixed Term Contract Location: Sydney based Hybrid Work arrangement: 3 days in the office to 2 days per week working from home, reporting to the Data Strategy & Data Governance Manager. Salary: $110,000 Annual Base Salary plus superannuation This role is for you if… You enjoy turning data into meaningful insights that help organisations make better decisions. You’re naturally curious, analytical and commercially aware, but you also kno…",,,"The Rocks, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,APCO,,,au
,,Senior Data Business Analyst - Treasury Transformation,"About the job We're partnering with a leading financial services organisation undertaking a significant Treasury Transformation program and are looking for experienced Data Business Analysts to join a high-performing delivery team. This is an opportunity to work on a large-scale enterprise program focused on Treasury, Liquidity, Capital and Regulatory Data, partnering with business and technology stakeholders to improve the quality, governance and movement of critical financial data. What you'l…",,,"The Rocks, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Morgan McKinley,,,au
,,Senior Data Business Analyst - Treasury Transformation,"We're partnering with a leading financial services organisation undertaking a significant Treasury Transformation program and are looking for experienced Data Business Analysts to join a high-performing delivery team. This is an opportunity to work on a large-scale enterprise program focused on Treasury, Liquidity, Capital and Regulatory Data, partnering with business and technology stakeholders to improve the quality, governance and movement of critical financial data. What you'll be doing: El…",,,"Sydney, Sydney Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Morgan McKinley,,,au
,,"Data Engineer Analyst (Fabric, Power BI)","Data Engineer Analyst (Fabric, Power BI) Location: Perth Summary As a Fabric Data Engineer / Power BI Analyst at Avanade, you'll design and build scalable data pipelines, ETL/ELT solutions, and modern analytics platforms using Microsoft Fabric. You will also develop interactive Power BI dashboards, reports, and semantic models that enable data-driven decision-making. Working closely with architects, analysts, and business stakeholders, you'll deliver secure, high-quality data and insights acros…",,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Avanade,,,au
,,Senior Investment Data Business Analyst - 9m,"Sydney Asset Management Contract or Temporary Our client, a prominent asset management firm based in Melbourne, is seeking an experienced Senior Investment Data Business Analyst with a strong background in funds management and investment data analysis for an initial 9-month contract . The ideal candidate must have extensive experience in fund management performance and attribution, along with the ability to provide business and technical analysis, research, information collation, and documentat…",,,"The Rocks, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Anton Murray Consulting,,,au
,,"Market Data Quality Analyst Sydney, Australia","At IMC, data is pivotal in shaping trading decisions across a wide range of financial products. Better data means better decision making for both the research and trading teams. We’re on a mission to ensure that we have access to quality data to enhance our ability to rapidly adapt and innovate. This role is ideal for someone passionate about financial data, quantitative research, and market analysis. As a Market Data Quality Analyst, you’ll own a variety of reference data, corporate actions da…",,,"The Rocks, Sydney",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,IMC Financial Markets,,,au
,,Senior Cloud Applications & Data Solutions Analyst,"Location: Broadmeadows with occasional travel to other campuses Role Type: Full-time, Ongoing Remuneration: Starting from $137,872.81 including super About us: At Bendigo Kangan Institute, we change lives through the power of education and skills. BKI brings together Bendigo TAFE, Kangan Institute, VETASSESS and eWorks to connect people and industries with the transformative power of education and careers. We deliver future-ready skills, training, and assessment solutions, as well as lifelong l…",,,"Broadmeadows, Hume Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Bendigo Kangan Institute,,,au
,,Senior Data & Business Analyst - Finance (DAR),"Hybrid work environment 12 months opportunity Play an important part shaping the future of our iconic Australian institution Be part of a strategic transformation program that is modernising Finance through data, automation and self-service reporting, delivering tangible efficiency gains and better insights for leaders. About the business/role/team The Data, Analytics and Reporting (DAR) team sits within the Partnering & Insights function in Finance and is responsible for delivering data-driven…",,,"Circular Head, Burnie-Devonport Region",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Reserve Bank of Australia,,,au
,,Data & AI | Experienced Analyst,"Job Requisition ID: 41167 Work with complex enterprise datasets, AI-enabled analytics and scalable data automation Be part of a collaborative team that values diverse perspectives and empowers you to make a difference for our clients and communities Enjoy flexible work arrangements, world-class learning opportunities, and the support you need to thrive and grow We are looking for a Data & AI Analyst to join our Data & Digital team in Perth. This is an exciting opportunity for an Analyst to Expe…",,,"Bayswater, Bayswater Area",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Deloitte,,,au
,,Data & AI | Experienced Analyst,"Description: Job Requisition ID: 41167 Work with complex enterprise datasets, AI-enabled analytics and scalable data automation Be part of a collaborative team that values diverse perspectives and empowers you to make a difference for our clients and communities Enjoy flexible work arrangements, world-class learning opportunities, and the support you need to thrive and grow We are looking for a Data & AI Analyst to join our Data & Digital team in Perth. This is an exciting opportunity for an An…",,,"Perth CBD, Perth",,,,,,,,,,,,,,,,,,,,,,,,,adzuna_au,Deloitte,,,au
